Last: mdl.locTime.Y,Mean: mdl.climate.microclim.RsDif,Mean: mdl.climate.microclim.RsDir,Mean: mdl.climate.microclim.RsUp,Mean: mdl.climate.microclim.RthDw,Mean: mdl.climate.microclim.RthUp,Mean: mdl.climate.microclim.TaC,Sum: mdl.climate.microclim.Rain,Mean: mdl.climate.microclim.d,Sum: mdl.forest.ETR,Sum: mdl.forest.NEE,Mean: mdl.forest.Rnet,Mean: mdl.forest.H,Last: mdl.forest.treeStand.Age,Mean: mdl.forest.treeStand.LeafFall,Mean: mdl.forest.treeStand.SoilRootsWaterPotential,Sum: mdl.forest.treeStand.Rm,Sum: mdl.forest.treeStand.Rg,Mean: mdl.forest.treeStand.BranchSenescence,Mean: mdl.forest.treeStand.RootSenescence,Last: mdl.forest.treeStand.IStress,Last: mdl.forest.treeStand.treesCount,Last: mdl.forest.treeStand.DBHmean,Last: mdl.forest.treeStand.HEIGHTmean,Last: mdl.forest.treeStand.W,Last: mdl.forest.treeStand.Wa,Last: mdl.forest.treeStand.Wr,Last: mdl.forest.treeStand.Wstem,Last: mdl.forest.treeStand.WProducted,Mean: mdl.forest.treeStand.canopy.LAI,Mean: mdl.forest.treeStand.canopy.Rnet,Mean: mdl.forest.treeStand.canopy.H,Sum: mdl.forest.treeStand.canopy.Transpiration,Sum: mdl.forest.treeStand.canopy.Evaporation,Sum: mdl.forest.treeStand.canopy.Assimilation,Sum: mdl.forest.underStorey.Rm,Sum: mdl.forest.underStorey.Rg,Mean: mdl.forest.underStorey.foliage.LitterFall,Mean: mdl.forest.underStorey.roots.LitterFall,Mean: mdl.forest.underStorey.perennial.LitterFall,Max: mdl.forest.underStorey.canopy.LAI,Mean: mdl.forest.underStorey.canopy.Rnet,Mean: mdl.forest.underStorey.canopy.H,Sum: mdl.forest.underStorey.canopy.Transpiration,Sum: mdl.forest.underStorey.canopy.Evaporation,Sum: mdl.forest.underStorey.canopy.Assimilation,Mean: mdl.forest.soil.surface.Rnet,Mean: mdl.forest.soil.surface.H,Sum: mdl.forest.soil.surface.ETR,Mean: mdl.forest.soil.waterCycle.MoistureDeficit,Mean: mdl.forest.soil.waterCycle.RootLayerWaterPotential,Mean: mdl.forest.soil.carbonCycle.Ra,Mean: mdl.forest.soil.carbonCycle.Rh,Last: mdl.forest.soil.carbonCycle.HUM,Last: mdl.forest.soil.carbonCycle.BIO,Last: mdl.forest.soil.carbonCycle.DPM,Last: mdl.forest.soil.carbonCycle.RPM,Last: mdl.forest.soil.carbonCycle.HUM_age,Last: mdl.forest.soil.carbonCycle.BIO_age,Last: mdl.forest.soil.carbonCycle.DPM_age,Last: mdl.forest.soil.carbonCycle.RPM_age,Mean: mdl.manager.harvest_Wstem,Mean: mdl.manager.harvest_Wcrown,Mean: mdl.manager.harvest_Wstub,Mean: mdl.manager.harvest_Wtaproot,Mean: mdl.manager.harvest_Wneedles
1994, 141.016, 67.4499, 6.33726, 364.625, 416.047, 18.8, 0.5, 1111.93, 4.19898, -7.04597, 157.044, 31.1351, 24, 0, -0.904203, 3.86365, 2.18905, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.17316, 92.3197, 29.0076, 1.81812, 0.416867, 11.3139, 0.101944, 1.21698, 0, 0, 0.000133769, 1.36665, 27.3711, 2.68629, 0.783428, 0.0886107, 4.10147, 30.3843, -0.558847, 1.09195, 0.713407, -0.643836, 0.0744185, 0.0415759, 7581.61, 197.056, 19.1057, 2340.71, 216.439, 36.7343, 2.78283, 8.07683, 1.86458, 0, 0, 0, 0, 
1994, 85.1105, 0.723421, 2.88694, 370.992, 391.074, 15.05, 8, 244.16, 2.24551, -2.49077, 65.7513, -2.05097, 24, 0, -0.792813, 2.84002, 2.19286, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.18629, 40.564, -2.4494, 0.568925, 0.895834, 6.35822, 0.0918165, 0, 0, 0, 0.000135582, 1.36665, 11.7147, 0.261314, 0.167521, 0.226188, 2.25773, 11.1702, 0.137122, 0.387039, 0.742178, -0.687677, 0.0436232, 0.0416863, 7581.51, 196.97, 19.0689, 2340.67, 216.44, 36.7418, 2.78658, 8.07872, 1.86458, 0, 0, 0, 0, 
1994, 137.104, 131.093, 7.61228, 334.358, 401.656, 14.8, 0, 795.665, 4.01666, -12.7887, 200.899, 74.7183, 24, 0, -0.886697, 3.15423, 2.1958, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.19941, 122.177, 60.1268, 2.04054, 0.0691907, 14.4167, 0.0906729, 0, 0, 0, 0.000135446, 1.43431, 33.2116, 8.43831, 0.701273, 0.163126, 4.72504, 35.804, 6.15326, 1.04253, 0.698389, -0.623371, 0.0430301, 0.0380168, 7581.4, 196.878, 19.0171, 2340.6, 216.44, 36.7496, 2.7903, 8.0806, 1.86458, 0, 0, 0, 0, 
1994, 147.924, 33.1333, 5.6677, 347.462, 389.168, 13.6, 0, 476.165, 2.71523, -8.89773, 139.352, 51.6835, 24, 0, -0.92263, 2.72458, 2.19787, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.21253, 84.2291, 37.4749, 1.62158, 0, 12.2843, 0.0884943, 1.34467, 0, 0, 0.000135405, 1.43431, 24.9281, 6.58323, 0.632068, 0.000150929, 3.93197, 20.7722, 7.6254, 0.461426, 0.729403, -0.667263, 0.0769789, 0.0401229, 7581.3, 196.796, 18.9924, 2340.59, 216.441, 36.757, 2.79391, 8.08248, 1.86458, 0, 0, 0, 0, 
1994, 127.343, 19.0677, 4.66573, 354.265, 388.037, 14.05, 3.5, 434.106, 3.2182, -7.79157, 112.638, 14.6256, 24, 0, -0.921911, 2.74656, 2.19909, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.22565, 68.6357, 12.3961, 1.15209, 0.77444, 10.3127, 0.0877682, 0, 0, 0, 0.000137431, 1.43431, 19.1857, 1.95009, 0.259036, 0.338655, 3.3802, 20.0301, 0.279425, 0.693984, 0.752922, -0.705391, 0.0421978, 0.0361615, 7581.22, 196.719, 18.9837, 2340.6, 216.442, 36.764, 2.79748, 8.08436, 1.86458, 0, 0, 0, 0, 
1994, 125.776, 49.6433, 5.27332, 358.213, 402.552, 16.55, 8, 455.561, 3.41088, -8.10613, 131.08, 24.6662, 24, 0, -0.892954, 3.25687, 2.19947, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.23878, 78.9596, 19.1253, 1.02565, 1.02026, 10.7523, 0.0938003, 0, 0, 0, 0.000137293, 1.43431, 23.5977, 2.57903, 0.400287, 0.316964, 3.71606, 21.3859, 2.96187, 0.647714, 0.749459, -0.6997, 0.0423363, 0.0338391, 7581.12, 196.639, 18.9656, 2340.59, 216.443, 36.7712, 2.80102, 8.08624, 1.86458, 0, 0, 0, 0, 
1994, 146.378, 100.458, 7.08071, 349.348, 409.008, 16.8, 0, 701.422, 3.78615, -12.7367, 187.176, 65.5339, 24, 0, -0.9237, 3.39603, 2.19901, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.2519, 113.488, 52.9833, 1.99454, 0.0147552, 14.549, 0.0958452, 0, 0, 0, 0.000137156, 1.43431, 32.165, 7.12085, 0.740175, 0.12569, 4.72843, 31.336, 5.42971, 0.910992, 0.714135, -0.644848, 0.0428364, 0.0354127, 7581.02, 196.55, 18.9229, 2340.54, 216.443, 36.7789, 2.80453, 8.08812, 1.86458, 0, 0, 0, 0, 
1994, 78.8026, 1.013, 2.62508, 370.677, 387.849, 14.6, 17.5, 221.156, 2.47676, -2.24199, 62.6435, -8.43649, 24, 0, -0.766808, 2.78299, 2.19772, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.26502, 39.3598, -6.2742, 0.453789, 1.14383, 6.10407, 0.0907315, 0, 0, 0, 0.000137019, 1.43431, 10.6229, -0.336864, 0.0608243, 0.323233, 2.14492, 12.2721, -1.82543, 0.495088, 0.737585, -0.682165, 0.0428436, 0.0389816, 7580.92, 196.468, 18.9008, 2340.52, 216.444, 36.7862, 2.808, 8.09, 1.86458, 0, 0, 0, 0, 
1994, 126.455, 58.1537, 5.49795, 356.37, 404.644, 16.9, 4, 437.499, 3.78469, -9.68114, 136.335, 21.011, 24, 0, -0.631443, 3.381, 2.19562, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.27815, 85.7766, 18.7404, 1.38361, 0.891072, 12.325, 0.0968537, 0, 0, 0, 0.000136882, 1.516, 21.3916, 2.57398, 0.25451, 0.398188, 3.90332, 24.0347, -0.303319, 0.857314, 0.6091, -0.525951, 0.0428211, 0.0364037, 7580.8, 196.362, 18.8089, 2340.37, 216.444, 36.7949, 2.81145, 8.09188, 1.86458, 0, 0, 0, 0, 
1994, 150.675, 60.508, 6.19574, 357.699, 406.37, 16.95, 0.5, 528.692, 3.6503, -9.93766, 162.513, 43.4457, 24, 0, -0.662727, 3.34086, 2.19272, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.29127, 99.411, 33.4017, 1.90009, 0.250029, 13.8124, 0.101256, 1.60604, 0, 0, 0.000136858, 1.60004, 28.5284, 5.69844, 0.664028, 0.0952093, 4.49301, 25.4271, 4.34559, 0.740948, 0.607171, -0.524265, 0.0840802, 0.0469539, 7580.67, 196.252, 18.7116, 2340.2, 216.445, 36.8038, 2.81476, 8.09376, 1.86458, 0, 0, 0, 0, 
1994, 134.756, 154.584, 7.55753, 341.54, 413.039, 16.7, 0.5, 758.356, 4.51331, -12.1005, 217.84, 79.271, 24, 0, -0.742472, 3.72373, 2.18903, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.30439, 136.104, 63.0955, 2.25788, 0.281557, 15.3682, 0.108005, 1.64912, 0, 0, 0.000139448, 1.68643, 37.5951, 10.3525, 0.814266, 0.134277, 5.55383, 34.8933, 5.82311, 1.02533, 0.636192, -0.551916, 0.085208, 0.047984, 7580.55, 196.146, 18.6264, 2340.05, 216.445, 36.8126, 2.81795, 8.09564, 1.86458, 0, 0, 0, 0, 
1994, 136.55, 9.28106, 4.51992, 365.097, 396.076, 15.6, 0.5, 504.366, 3.15358, -6.19081, 114.853, 18.9422, 24, 0, -0.757001, 3.046, 2.18455, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.31752, 69.7296, 15.7733, 1.62816, 0.267282, 10.5001, 0.106266, 1.69172, 0, 0, 0.000142113, 1.77515, 21.5971, 2.3701, 0.5772, 0.0983598, 3.83058, 17.3874, 0.798795, 0.582578, 0.670927, -0.589397, 0.0864097, 0.0463051, 7580.43, 196.048, 18.5648, 2339.94, 216.445, 36.8209, 2.821, 8.09751, 1.86458, 0, 0, 0, 0, 
1994, 149.828, 97.6127, 6.66927, 348.279, 411.289, 16.35, 0, 719.538, 3.44455, -11.8107, 184.431, 71.6192, 24, 0, -0.865302, 3.4715, 2.17932, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.33064, 117.265, 55.8355, 2.07089, 6.49052E-11, 14.7081, 0.1126, 1.73372, 0, 0, 0.000144854, 1.86617, 30.6429, 9.98863, 0.70236, 0.00114855, 5.62982, 24.8355, 5.79515, 0.670154, 0.695307, -0.619349, 0.0872863, 0.0429205, 7580.32, 195.954, 18.5149, 2339.86, 216.446, 36.829, 2.82392, 8.09938, 1.86458, 0, 0, 0, 0, 
1994, 154.45, 60.6361, 5.99404, 364.865, 420.058, 18.15, 0, 842.549, 3.24978, -8.62857, 159.893, 54.911, 24, 0, -0.94104, 3.99006, 2.17332, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.34376, 100.302, 44.2556, 1.91528, 0, 12.5169, 0.125735, 1.77496, 0, 0, 0.000147669, 1.86617, 27.0477, 7.14155, 0.686259, 3.11008E-05, 5.16809, 21.8745, 3.5138, 0.648214, 0.726462, -0.662846, 0.0885999, 0.0413479, 7580.21, 195.861, 18.4707, 2339.78, 216.446, 36.837, 2.8267, 8.10125, 1.86458, 0, 0, 0, 0, 
1994, 154.075, 73.8302, 6.2365, 375.385, 426.514, 20.5, 2, 968.019, 4.82941, -10.2609, 176.776, 31.1696, 24, 0, -1.03418, 4.43613, 2.16659, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.35688, 106.694, 30.6423, 1.81219, 0.80102, 12.6008, 0.137405, 0, 0, 0, 0.000150429, 1.86617, 35.4829, 1.50928, 0.714491, 0.470525, 5.3771, 28.2186, -0.981992, 1.03119, 0.75578, -0.710512, 0.0447982, 0.0407031, 7580.1, 195.767, 18.4235, 2339.7, 216.447, 36.8451, 2.82945, 8.10312, 1.86458, 0, 0, 0, 0, 
1994, 134.819, 117.179, 6.48444, 360.644, 426.184, 19.9, 1.5, 715.192, 4.08852, -8.88532, 186.457, 58.1638, 24, 0, -1.04758, 4.39776, 2.15913, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.37001, 114.798, 49.0557, 1.33401, 0.853076, 11.092, 0.139291, 0, 0, 0, 0.000150279, 1.86617, 37.2543, 6.03546, 0.736621, 0.319494, 5.47822, 26.9881, 3.07267, 0.845311, 0.781342, -0.758878, 0.0456514, 0.0411951, 7579.99, 195.674, 18.3812, 2339.63, 216.447, 36.8531, 2.83218, 8.10498, 1.86458, 0, 0, 0, 0, 
1994, 131.529, 172.58, 7.41813, 372.904, 458.749, 23.45, 0, 1310.02, 3.31036, -4.6567, 218.264, 102.368, 24, 0, -1.18393, 6.17675, 2.15097, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.38313, 133.588, 85.3172, 1.42601, 0, 9.06649, 0.1642, 0, 0, 0, 0.000150128, 1.86617, 40.1092, 10.9736, 0.988722, 0.000465258, 5.0558, 31.2818, 6.07754, 0.895166, 0.804678, -0.810226, 0.0467564, 0.0405698, 7579.88, 195.578, 18.3296, 2339.53, 216.448, 36.8613, 2.83488, 8.10685, 1.86458, 0, 0, 0, 0, 
1994, 41.8325, 0, 1.2898, 384.998, 401.206, 17.35, 43, 93.3278, 1.49929, 1.94083, 25.6243, -17.0734, 24, 0, -0.888708, 3.40124, 2.1421, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.39625, 18.2567, -15.5091, 3.41084E-08, 1.17053, 3.36722, 0.134783, 0, 0, 0, 0.000149978, 1.86617, 4.25794, -0.747393, 2.46121E-10, 0.173489, 1.37468, 3.59996, -0.816969, 0.155279, 0.818421, -0.865929, 0.0472535, 0.0418585, 7579.78, 195.493, 18.3088, 2339.5, 216.448, 36.869, 2.83755, 8.10872, 1.86458, 0, 0, 0, 0, 
1994, 155.657, 69.828, 6.18686, 362.564, 410.482, 18, 1, 581.268, 5.24265, -13.4552, 177.567, 23.5201, 24, 0, -0.509852, 3.69775, 2.13256, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.40938, 111.535, 22.739, 2.16423, 0.945925, 14.9627, 0.133781, 0, 0, 0, 0.000149828, 1.97002, 33.7365, 2.31541, 0.608188, 0.496989, 5.3801, 27.6504, -1.5343, 1.02731, 0.473725, -0.42759, 0.0462821, 0.0384804, 7579.6, 195.338, 18.0988, 2339.08, 216.447, 36.8806, 2.84021, 8.11059, 1.86458, 0, 0, 0, 0, 
1994, 151.486, 24.951, 5.11876, 364.638, 402.676, 16.45, 0, 618.382, 3.69086, -8.11144, 138.399, 27.5694, 24, 0, -0.530424, 3.35992, 2.12234, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.4225, 87.4331, 23.8329, 2.18311, 0, 12.5155, 0.131092, 1.99837, 0, 0, 0.000149823, 2.07577, 26.4383, 3.8753, 0.772406, 0.00492491, 4.82665, 20.6334, -0.138774, 0.730423, 0.496969, -0.441679, 0.0955066, 0.0674575, 7579.43, 195.194, 17.9245, 2338.72, 216.447, 36.8917, 2.8427, 8.11245, 1.86458, 0, 0, 0, 0, 
1994, 53.2626, 0, 1.60747, 366.704, 381.744, 13.85, 1.5, 342.299, 2.47538, 2.20803, 38.2232, -29.9692, 24, 0, -0.500966, 2.71625, 2.11148, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.43562, 24.6174, -20.2772, 0.809368, 0.764334, 4.40852, 0.122813, 2.03021, 0, 0, 0.000153137, 2.18334, 8.52408, -4.56944, 0.277994, 0.180941, 1.85925, 7.51384, -5.12249, 0.442747, 0.529513, -0.463035, 0.0950651, 0.0622936, 7579.28, 195.068, 17.801, 2338.46, 216.446, 36.9018, 2.84503, 8.11431, 1.86458, 0, 0, 0, 0, 
1994, 153.067, 96.3793, 6.38268, 350.189, 408.223, 16.6, 0, 713.415, 4.4049, -13.0302, 191.412, 58.6663, 24, 0, -0.595185, 3.49683, 2.09999, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.44875, 121.221, 49.2878, 2.47452, 0.0560079, 15.8195, 0.133539, 2.06013, 0, 0, 0.000156512, 2.29263, 35.5251, 8.01241, 0.81473, 0.15323, 6.31784, 27.1382, 1.36606, 0.906411, 0.543154, -0.472722, 0.0949187, 0.0548586, 7579.13, 194.944, 17.6875, 2338.21, 216.446, 36.9117, 2.8472, 8.11617, 1.86458, 0, 0, 0, 0, 
1994, 136.05, 164.963, 7.01402, 334.857, 412.584, 15.55, 0, 650.93, 3.94118, -14.6382, 223.286, 97.6519, 24, 0, -0.640955, 3.6247, 2.08787, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.46187, 147.166, 76.8999, 2.39891, 0, 16.8635, 0.135892, 2.08799, 0, 0, 0.000159943, 2.40352, 37.4009, 14.8857, 0.779112, 0.00271224, 6.99693, 27.4492, 5.86622, 0.760443, 0.579312, -0.500441, 0.0951965, 0.0535732, 7579, 194.829, 17.5999, 2338.01, 216.446, 36.9212, 2.84921, 8.11803, 1.86458, 0, 0, 0, 0, 
1994, 124.74, 199.902, 7.19559, 356.89, 438.03, 21.05, 0, 1095.73, 5.0313, -11.4049, 243.501, 79.7088, 24, 0, -0.723025, 5.04942, 2.07516, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.47499, 153.294, 66.6463, 2.73301, 0, 15.0981, 0.170028, 2.11366, 0, 0, 0.000163428, 2.51591, 46.9002, 10.629, 1.22472, 0.000224861, 6.91413, 32.7458, 2.43346, 1.07335, 0.615438, -0.531921, 0.0964032, 0.049963, 7578.86, 194.709, 17.5023, 2337.79, 216.446, 36.931, 2.85105, 8.11988, 1.86458, 0, 0, 0, 0, 
1994, 154.662, 50.4228, 5.42471, 385.222, 432.799, 21.6, 0.5, 787.543, 4.00714, -7.84012, 157.507, 31.4727, 24, 0, -0.764226, 4.83261, 2.06186, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.48811, 99.1182, 27.3737, 2.07734, 0.275927, 12.5017, 0.184285, 2.13703, 0, 0, 0.000166964, 2.62968, 32.9201, 4.11126, 0.903144, 0.0604161, 5.79926, 19.5042, -0.0123116, 0.690314, 0.660542, -0.577651, 0.0984791, 0.0518787, 7578.71, 194.589, 17.4088, 2337.57, 216.446, 36.9408, 2.85273, 8.12173, 1.86458, 0, 0, 0, 0, 
1994, 136.344, 166.248, 6.84545, 336.106, 408.464, 15.9, 0, 876.104, 4.57604, -15.0523, 230.233, 94.1526, 24, 0, -0.88876, 3.52852, 2.04799, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.50124, 148.258, 77.4569, 2.48569, 0.00409451, 16.7009, 0.161481, 2.15797, 0, 0, 0.000170545, 2.74471, 48.9878, 13.2184, 1.19495, 0.0634255, 7.48021, 27.0261, 3.47727, 0.827886, 0.693809, -0.617503, 0.0989726, 0.0513669, 7578.59, 194.483, 17.3518, 2337.43, 216.446, 36.9498, 2.85423, 8.12358, 1.86458, 0, 0, 0, 0, 
1994, 128.404, 190.514, 6.95647, 333.036, 413.266, 15.9, 0, 933.108, 4.14378, -14.1984, 238.687, 108.522, 24, 0, -0.996181, 3.71498, 2.03358, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.51436, 154.395, 88.4655, 2.26308, 0, 15.695, 0.163221, 2.17639, 0, 0, 0.000174168, 2.74471, 47.9011, 15.0035, 1.13581, 0.000236067, 7.68805, 26.1991, 5.05307, 0.74465, 0.734053, -0.674604, 0.09827, 0.0456893, 7578.48, 194.388, 17.3266, 2337.35, 216.447, 36.9582, 2.85557, 8.12543, 1.86458, 0, 0, 0, 0, 
1994, 141.779, 149.777, 6.68014, 338.183, 407.978, 15.85, 0, 841.706, 3.64387, -13.1558, 221.762, 108.336, 24, 0, -1.07034, 3.48005, 2.01863, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.52748, 139.929, 89.4375, 1.77392, 0, 12.3447, 0.157887, 0, 0, 0, 0.000177669, 2.74471, 49.0236, 13.92, 1.23412, 3.97196E-06, 7.44436, 23.0757, 4.97835, 0.635822, 0.771448, -0.739432, 0.0437703, 0.040694, 7578.37, 194.303, 17.3265, 2337.32, 216.447, 36.9659, 2.8569, 8.12727, 1.86458, 0, 0, 0, 0, 
1994, 138.5, 161.156, 6.76959, 339.532, 413.332, 16.4, 0, 984.025, 3.49317, -11.6239, 225.855, 117.889, 24, 0, -1.18851, 3.75828, 2.00316, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.54061, 142.502, 98.4331, 1.55063, 0, 10.9291, 0.159948, 0, 0, 0, 0.000177491, 2.74471, 50.653, 14.3851, 1.27759, 9.21148E-09, 7.49478, 23.9683, 5.07089, 0.664949, 0.804442, -0.809705, 0.0431553, 0.0366082, 7578.28, 194.225, 17.3432, 2337.33, 216.448, 36.9733, 2.85821, 8.12911, 1.86458, 0, 0, 0, 0, 
1994, 147.878, 127.665, 6.49505, 358.804, 430.336, 19.25, 0, 1147.72, 3.11287, -9.17571, 204.012, 105.475, 24, 0, -1.33228, 4.53663, 1.9872, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.55373, 128.049, 89.7451, 1.35132, 0, 9.77992, 0.176133, 0, 0, 0, 0.000177314, 2.74471, 43.3307, 11.8746, 1.11111, 7.82912E-12, 6.90848, 22.2901, 3.85547, 0.650447, 0.835982, -0.892786, 0.0433562, 0.0338637, 7578.19, 194.148, 17.3643, 2337.35, 216.449, 36.9806, 2.85952, 8.13096, 1.86458, 0, 0, 0, 0, 
1994, 143.453, 145.29, 6.65345, 363.604, 443.444, 20.75, 0, 1256.32, 2.75295, -6.3137, 208.903, 119.869, 24, 0, -1.44074, 5.15505, 1.97075, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.56685, 131.649, 101.881, 1.05141, 0, 7.81732, 0.190056, 0, 0.000142954, 0.00016744, 0.000177136, 2.74471, 43.2916, 13.2479, 1.0627, 2.45694E-14, 6.6079, 22.8161, 4.73955, 0.638839, 0.864081, -0.985306, 0.0442202, 0.0331524, 7578.1, 194.074, 19.5603, 2338.9, 216.45, 36.9875, 2.68871, 8.12835, 1.86458, 0, 0, 0, 0, 
1994, 140.165, 156.911, 6.77352, 361.069, 447.65, 20.55, 0, 1146.6, 2.29851, -5.33056, 210.496, 128.107, 24, 0, -1.56106, 5.41307, 1.95385, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.57997, 134.871, 108.101, 0.807791, 0, 7.57317, 0.192317, 0, 0.00342731, 0.00401438, 0.000176959, 2.67609, 41.5748, 14.1007, 0.936801, 1.17338E-16, 6.12566, 21.557, 5.90546, 0.553919, 0.888879, -1.08756, 0.0449024, 0.0337097, 7578.02, 194.004, 21.6843, 2340.43, 216.451, 36.994, 2.55716, 8.12586, 1.86458, 0, 0, 0, 0, 
1994, 133.466, 177.854, 6.94843, 362.84, 453.765, 21.5, 0, 1319.21, 2.22072, -3.18552, 220.394, 140.39, 24, 0, -1.67037, 5.81929, 1.9365, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.5931, 139.588, 118.465, 0.645857, 0, 6.1192, 0.199379, 0, 0.00334163, 0.00391402, 0.0001915, 2.60919, 44.4014, 15.1935, 1.00239, 0, 5.82757, 22.8911, 6.73159, 0.572476, 0.909698, -1.19477, 0.0455058, 0.0335864, 7577.94, 193.937, 23.8396, 2341.99, 216.452, 37, 2.44452, 8.12325, 1.86458, 0, 0, 0, 0, 
1994, 133.267, 178.625, 6.98417, 362.942, 458.261, 21.5, 0, 1598.79, 1.97411, -1.42299, 216.572, 144.67, 24, 0, -1.78804, 6.11586, 1.91872, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.60622, 137.723, 123.04, 0.450429, 0, 5.39458, 0.201252, 0, 0.00325809, 0.00381617, 0.000529772, 2.54396, 41.8088, 15.0285, 0.926096, 0, 5.0756, 23.4649, 6.60099, 0.597582, 0.929747, -1.32414, 0.0459992, 0.0338062, 7577.86, 193.873, 25.9286, 2343.53, 216.453, 37.0057, 2.35381, 8.12075, 1.86458, 0, 0, 0, 0, 
1994, 158.278, 66.0215, 5.84444, 390.269, 452.434, 23.15, 0, 1018.09, 1.32767, -0.601864, 162.135, 103.698, 24, 0, -1.83691, 5.77958, 1.90053, 0.141275, 0.299865, 0.635031, 61, 27.436, 14.6315, 15.4923, 12.3652, 3.12714, 9.00197, 1.95807, 2.61934, 100.222, 87.2994, 0.256414, 0, 4.12436, 0.207285, 0, 0.00317664, 0.00372076, 0.000528183, 2.48036, 33.8895, 10.6642, 0.734007, 0, 5.16941, 15.2617, 5.73389, 0.337251, 0.947409, -1.46838, 0.0468164, 0.0335208, 7577.79, 193.813, 27.9489, 2345.04, 216.454, 37.011, 2.27934, 8.11836, 1.86458, 0, 0, 0, 0, 
